"Код_товара","Название_позиции","Название_позиции_укр","Поисковые_запросы","Поисковые_запросы_укр","Описание","Описание_укр","Тип_товара","Цена","Валюта","Единица_измерения","Минимальный_объем_заказа","Оптовая_цена","Минимальный_заказ_опт","Ссылка_изображения","Наличие","Количество","Номер_группы","Название_группы","Адрес_подраздела","Возможность_поставки","Срок_поставки","Способ_упаковки","Способ_упаковки_укр","Уникальный_идентификатор","Идентификатор_товара","Идентификатор_подраздела","Идентификатор_группы","Производитель","Страна_производитель","Скидка","ID_группы_разновидностей","Личные_заметки","Продукт_на_сайте","Cрок действия скидки от","Cрок действия скидки до","Цена от","Ярлык","HTML_заголовок","HTML_заголовок_укр","HTML_описание","HTML_описание_укр","HTML_ключевые_слова","HTML_ключевые_слова_укр","Вес,кг","Ширина,см","Высота,см","Длина,см","Код_маркировки_(GTIN)","Номер_устройства_(MPN)","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики","Название_Характеристики","Измерение_Характеристики","Значение_Характеристики"
"0017","Рюкзак школьный Barbie Розовый (0017)","Рюкзак шкільний Barbie Рожевий (0017)","Офис, школа, книги, Канцелярия, Школьные принадлежности и творчество, Школьные портфели и папки","Офіс, школа, книги, Канцелярія, Шкільне приладдя та творчість, Шкільні портфелі і папки","<p>Это стильный, комфортный в использовании и долговечный школьный рюкзак, созданный с заботой о ребенке. Он станет незаменимым спутником школьников младших и средних классов на занятиях и не только. Школьный рюкзак идеально подойдет для школьников с 1 по 6 классы. Он вмещает все необходимые учебники, а также дополнительные мелочи. Помимо школы рюкзак можно взять в путешествие, на прогулку, использовать для внешкольных занятий. <br/></p>","<p>Це стильний, комфортний у використанні і довговічний шкільний рюкзак, створений з турботою про дитину. Він стане незамінним супутником школярів молодших та середніх класів на заняттях і не тільки. Шкільний рюкзак ідеально підійде для школярів з 1 по 6 класи. Він вміщує всі необхідні підручники, а також додаткові дрібниці. Крім школи рюкзак можна взяти в подорож, на прогулянку, використовувати для позашкільних занять. <br></p>","r","490","UAH","шт.","","","","https://images.ua.prom.st/3299883430_ryukzak-shkolnyj-barbie.jpg","+","","100175723","Школьные портфели и папки","https://prom.ua/Ryukzaki-i-portfeli-detskie","","","","","1468827674","6102c8cfa093c168f65b5112","380520","3551855","Barbie","","","","","https://toptoday.com.ua/p1468827674-ryukzak-shkolnyj-barbie.html","","","-","","","","","","","","","","","","","","Артикул","","0017","Тип","","Портфели для принадлежностей","Формат","","A4","Материал","","Полиэстер","Закрывается","","На молнию","Размеры","","38-28-14"
"K1214G","Блокнот Xiaomi KACO Noble A5 Notebook Collection Grey (K1214)","Блокнот Xiaomi KACO Noble A5 Notebook Collection Grey (K1214)","Офис, школа, книги, Канцелярия, Премиум канцелярия, бизнес-подарки, Блокноты и записные книги премиум","Офіс, школа, книги, Канцелярія, Преміум канцелярія, бізнес-подарунки, Блокноти і записні книжки преміум","<p>Практичный и солидный набор, состоящий из удобного органайзера, блокнота на 80 листов и шариковой ручки.<br/><br/>
Плотная бумага, красивая обложка<br/>
Блокнот имеет три типа страниц: часть из них разрисована в клеточку, часть - в линейку, а третья часть - не имеет никакой разметки. Добротная бумага имеет гладкую структуру, равномерно поглощает чернила и обеспечивает комфорт при письме. Плотность бумаги составляет 80 г/м2.<br/><br/>
Удобная и надёжная гелевая ручка в комплекте<br/>
Ручка выполнена из металла и пластика, имеет простой дизайн. Толщина пера составляет 0.5 мм. Изделие спроектировано так, чтобы рука как можно дольше не уставала. Качественные чернила быстро сохнут и не размазываются. Для крепления ручки в органайзере предусмотрена специальная петля.<br/><br/>
Отделения для аксессуаров<br/>
В чехле-органайзере есть несколько кармашков для хранения важных мелочей. Внутри есть отделения для удобного расположения визиток, банковских карт, билетов, шнура USB и других предметов первой необходимости. В самый большой отдел поместится даже мобильный телефон. Его удобно брать с собой на бизнес-встречи и в поездки.<br/><br/>
Органайзер подчеркнёт ваш стиль<br/>
Современный органайзер выполнен в стиле минимализма: он имеет минимальное количество деталей, приглушенные простые цвета и классическую прямоугольную форму.  Он отлично подойдет для офисных сотрудников, студентов и подчеркнет ваш уникальный стиль.<br/><br/>
Прочная ткань и пропитка защищают от воды<br/>
Записная книжка Kaco Noble Notebook Set находится в чехле из водоотталкивающей ткани Cordura плотностью 500D. Это материал с высокой износостойкостью и плотностью к разрывам. Если вы нечаянно прольете на обложку чай, ничего не будет – влага просто не впитается внутрь волокон. За тканью очень просто ухаживать, она долго сохраняет свой первоначальный вид. При необходимости чехол легко снимается.<br/>
Блокнот Xiaomi Kaco Noble можно использовать и без чехла. Его обложка сделана из качественной и прочной PU-кожи. Она смотрится солидно и не изнашивается со временем.</p>","<p>Практичний і солідний набір, що складається з зручного органайзера, блокнота на 80 аркушів і кулькової ручки. <br><br> Щільний папір, красива обкладинка<br> Блокнот має три типи сторінок: частина з них розмальована в клітинку, частина - в лінійку, а третя частина - не має ніякої розмітки. Добротна папір має гладку структуру, рівномірно поглинає чорнила і забезпечує комфорт при листі. Щільність паперу-80 г/м2. <br><br> Зручна та надійна гелева ручка в комплекті<br> Ручка виконана з металу і пластика, має простий дизайн. Товщина пера становить 0.5 мм. Виріб спроектований так, щоб рука як можна довше не втомлювалася. Якісні чорнило швидко сохнуть і не розмазуються. Для кріплення ручки в органайзері передбачена спеціальна петля. <br><br> Відділення для аксесуарів<br> В чохлі-органайзері є кілька кишень для зберігання важливих дрібниць. Всередині є відділення для зручного розташування візиток, банківських карт, квитків, шнура USB та інших предметів першої необхідності. У самий великий відділ поміститься навіть мобільний телефон. Його зручно брати з собою на бізнес-зустрічі та поїздки. <br><br> Органайзер підкреслить ваш стиль<br> Сучасний органайзер виконаний в стилі мінімалізму: він має мінімальну кількість деталей, приглушені прості кольори і класичну прямокутну форму. Він відмінно підійде для офісних співробітників, студентів і підкреслить ваш унікальний стиль. <br><br> Міцна тканина і просочення захищають від води<br> Записна книжка Kaco Noble Notebook Set знаходиться в чохлі з водовідштовхувальної тканини Cordura щільністю 500D. Це матеріал з високою зносостійкістю і щільністю до розривів. Якщо ви випадково проллєте на обкладинку чай, нічого не буде – волога просто не вбереться всередину волокон. За тканиною дуже просто доглядати, вона довго зберігає свій первинний вигляд. При необхідності чохол легко знімається. <br> Блокнот Xiaomi Kaco Noble можна використовувати і без чохла. Його обкладинка зроблена з якісної міцної PU-шкіри. Вона виглядає солідно і не зношується з часом.</p>","r","600","UAH","шт.","","","","https://images.ua.prom.st/3299883444_bloknot-xiaomi-kaco.jpg, https://images.ua.prom.st/3299883447_bloknot-xiaomi-kaco.jpg, https://images.ua.prom.st/3299883449_bloknot-xiaomi-kaco.jpg, https://images.ua.prom.st/3299883451_bloknot-xiaomi-kaco.jpg, https://images.ua.prom.st/3299883453_bloknot-xiaomi-kaco.jpg","-","","100175752","Блокноты и записные книги премиум","https://prom.ua/Bloknoty-ezhednevniki","","","","","1468827677","611cce3307898f40e941f793","211105","4152495","Kaco","","","","","https://toptoday.com.ua/p1468827677-bloknot-xiaomi-kaco.html","","","-","","","","","","","","","","","","","","Артикул","","K1214G","Тип","","Блокнот","Формат","","А5","Формат","","15 х 21 см (A5)","EAN","","6958961209816","Алфавитный указатель","","Kaco","Гарантия от продавца","","Нет","Гарантия от производителя","","Нет","Доставка/Оплата","","Срок доставки зависит от выбранной службы доставки. Отправление почтовым оператором Justin, Мист Экспресс осуществляется только по 100% предоплате. Оплата - при получении, безналичными, картой Visa/Mastercard, оплата частями для клиентов ПриватБанка","Страна-производитель","","Китай","Цвет","","Серый","Количество в упаковке, шт","","1","Количество листов","","80","Количество страниц","","80","Линовка","","Комбинированная","Материал обложки","","100% полиэстер, бумага","Назначение","","Антистресс, Для записи клиентов, Для рецептов, Для стихов, Для тренировок","Особенности","","С ручкой","Цвет бумажного блока","","Черный","Цвет обложки","","Черный"
"FZ215001","Канцелярский нож Xiaomi Fizz Black    (FZ215001) со сменными лезвиями","Канцелярський ніж Xiaomi Fizz Black (FZ215001) зі змінними лезами","Офис, школа, книги, Канцелярия, Офисные принадлежности, Ножи канцелярские, лезвия","Офіс, школа, книги, Канцелярія, Офісне приладдя, Ножі канцелярські, леза","<p>Беспроигрышный и изящный канцеля
рский нож. Его лезвие выполнено из металла, а скос режущей плоскости равен 30 градусам, что подходит для применения сего канцелярского девайса.<br/>
Габаритные габариты ножа оформляют 145х15 мм.<br/>
Принципиально, что для комфортной работы, канцелярский ножик обустроен особым замочком-блокиратором, фиксирующим лезвие.<br/><br/>
Комплект: нож, набор сменных лезвий 10 шт.<br/>
</p>","<p>Безпрограшний і витончений канцеля рский ніж. Його лезо виконане з металу, а скіс ріжучої площини дорівнює 30 градусам, що підходить для застосування цього канцелярського девайса. <br> Габаритні габарити ножа оформляють 145х15 мм.<br> Принципово, що для комфортної роботи, канцелярський ножик облаштований особливим замочком-блокатором, що фіксує лезо. <br><br> Комплект: ніж, набір змінних лез 10 шт.<br>
</p>","r","350","UAH","шт.","","","","https://images.ua.prom.st/3299884115_kantselyarskij-nozh-xiaomi.jpg, https://images.ua.prom.st/3299884117_kantselyarskij-nozh-xiaomi.jpg, https://images.ua.prom.st/3299884119_kantselyarskij-nozh-xiaomi.jpg, https://images.ua.prom.st/3299884121_kantselyarskij-nozh-xiaomi.jpg, https://images.ua.prom.st/3299884122_kantselyarskij-nozh-xiaomi.jpg, https://images.ua.prom.st/3299884123_kantselyarskij-nozh-xiaomi.jpg, https://images.ua.prom.st/3299884124_kantselyarskij-nozh-xiaomi.jpg","-","","100175707","Ножи канцелярские, лезвия","https://prom.ua/Nozhnitsy-kantselyarskie","","","","","1468827680","611cce3307898f40e941f796","211116","2560842","","","","","","https://toptoday.com.ua/p1468827680-kantselyarskij-nozh-xiaomi.html","","","-","","","","","","","","","","","","","","Артикул","","FZ215001","Тип","","Нож канцелярский","EAN","","630114519133","Алфавитный указатель","","Fizz","Гарантия от продавца","","Нет","Гарантия от производителя","","Нет","Доставка/Оплата","","Срок доставки зависит от выбранной службы доставки. Отправление почтовым оператором Justin, Мист Экспресс осуществляется только по 100% предоплате. Оплата - при получении, безналичными, картой Visa/Mastercard, оплата частями для клиентов ПриватБанка","Страна-производитель","","Китай","Количество в упавковке, шт","","1","Материал корпуса","","Металл"
"SUN07K","Держатель на ручку для коррекции письма SUNROZ (обучающий тренажер для почерка M7) 4 шт.","Тримач на ручку для корекції листа SUNROZ (навчальний тренажер для почерку M7) 4 шт.","Офис, школа, книги, Канцелярия, Школьные принадлежности и творчество, Тренажеры для письма и чтения","Офіс, школа, книги, Канцелярія, Шкільне приладдя та творчість, Тренажери для письма та читання","<p>Силиконовая насадка на ручку SUNROZ поможет научиться писать маленьким детям, которые делают первые шаги в письме. Обучающий тренажер-держатель позволяет выработать правильное положение пальцев с самого начала, что &nbsp;впоследствии даст ребенку преимущества: ровный почерк, скорость письма, равномерное распределение нагрузки на кисть.</p>
<p>Правильная фиксация пишущего элемента снижает статическую нагрузку, которая является основной причиной усталости руки, и обеспечивает более правильную каллиграфию. Предотвращает скольжение и обеспечивает дополнительный комфорт.Держатель можно использовать также для рисования карандашами.</p>
<p>В комплекте 4&nbsp;держателя разного цвета: голубой, зеленый, оранжевый, розовый.</p>
<p>Материал: силикон;<br/>
Размеры: 4,7х4,3х2,3 см (1 шт);<br/>
Вес: 5 г (1 шт);</p>","<p>Силіконова насадка на ручку SUNROZ допоможе навчитися писати маленьким дітям, які роблять перші кроки в листі. Навчальний тренажер-тримач дозволяє виробити правильне положення пальців з самого початку, що згодом дасть дитині переваги: рівний почерк, швидкість письма, рівномірний розподіл навантаження на кисть.</p>
<p>Правильна фіксація пишучого елемента знижує статичну навантаження, яка є основною причиною втоми руки, і забезпечує більш правильну каліграфію. Запобігає ковзання і забезпечує додатковий комфорт.Тримач можна використовувати також для малювання олівцями.</p>
<p>В комплекті 4 держателя різного кольору: блакитний, зелений, оранжевий, рожевий.</p>
<p>Матеріал: силікон;<br> Розміри: 4,7х4,3х2,3 см (1 шт);<br> Вага: 5 г (1 шт);</p>","r","265","UAH","шт.","","","","https://images.ua.prom.st/3299884138_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884139_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884140_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884141_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884142_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884143_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884144_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884145_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884146_derzhatel-na-ruchku.jpg, https://images.ua.prom.st/3299884147_derzhatel-na-ruchku.jpg","+","","100175734","Тренажеры для письма и чтения","https://prom.ua/Podarochnye-nabory-kantstovarov","","","","","1468827684","611f542157d111143065d6c5","21110711","4630433","SUNROZ","","","","","https://toptoday.com.ua/p1468827684-derzhatel-ruchku-dlya.html","","","-","","","","","","","","","","","","","","Артикул","","SUN07K","Тип","","Тренажер для письма","Вращение","","Нет","Комплектация набора","","Корректор","Общее количество предметов","","4","Упаковка","","Пластиковая коробка","Дизайн","","Животные"
